Outstation,ModulesRef,ModuleLabel,Type,Value,Time,Transition,CurrentState
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/03/20 07:51:19,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/20 09:15:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/20 14:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/20 22:05:01,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/03/21 00:05:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/21 03:57:02,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/03/21 09:07:09,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/21 09:15:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/21 14:02:02,Occurred,Waiting
13,S15,AHU17 Supply Temp,Out of Limits,140.974045,2023/03/21 16:41:45,Cleared,Waiting
13,S15,AHU17 Supply Temp,Out of Limits,140.904480,2023/03/21 16:42:45,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/21 22:00:02,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/03/22 00:05:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/22 04:02:02,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/03/22 09:02:21,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/22 09:05:44,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/22 09:15:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/22 14:02:03,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/22 22:05:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/22 22:40:06,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/23 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/23 00:02:02,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/03/23 00:05:01,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/03/23 00:05:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/23 04:01:18,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/23 04:02:03,Occurred,Waiting
14,I4,AHU19 Supply Filter Dirty,On,1.000000,2023/03/23 08:01:21,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/03/23 08:02:03,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/03/23 09:01:29,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/23 09:15:01,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/23 12:02:12,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/23 14:07:01,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/23 22:05:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/23 22:35:07,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/24 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/24 00:02:03,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/03/24 00:05:01,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/03/24 00:05:02,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/24 03:52:02,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/24 03:56:18,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/24 09:15:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/24 13:27:05,Cleared,Waiting
13,I40,Fire Alarm Active,On,1.000000,2023/03/24 13:27:57,Occurred,Waiting
13,I40,Fire Alarm Active,On,0.000000,2023/03/24 13:30:53,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/24 13:32:16,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/24 14:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/24 22:10:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/24 22:45:08,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/25 04:01:19,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/25 04:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/25 07:57:08,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/25 07:57:12,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/25 07:59:11,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/25 07:59:56,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/25 09:00:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/25 12:21:28,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/25 12:36:56,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/03/25 13:56:31,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/25 14:02:02,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/25 14:02:11,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/25 22:05:01,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/26 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/26 00:02:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/26 00:05:07,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/26 04:01:18,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/26 04:07:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/26 09:15:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/26 14:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/26 22:10:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/26 23:05:07,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/27 03:57:02,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/27 04:01:18,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/03/27 07:46:30,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/27 07:47:11,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/27 09:15:02,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/27 14:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/27 17:12:58,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/27 17:12:59,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/27 17:12:59,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/27 17:13:04,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/27 17:14:25,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/03/27 17:14:34,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/27 17:15:09,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/27 17:15:20,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/27 22:05:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/27 22:35:08,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/28 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/28 00:02:03,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/28 03:57:02,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/28 04:01:17,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/03/28 09:01:30,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/28 09:02:10,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/28 09:15:02,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/28 14:02:03,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/28 22:00:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/28 22:40:08,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/29 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/29 00:02:05,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/29 03:56:18,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/29 04:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/03/29 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/03/29 08:05:01,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/03/29 08:45:47,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/29 08:45:48,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/29 08:45:52,Cleared,Waiting
13,I40,Fire Alarm Active,On,1.000000,2023/03/29 08:46:47,Occurred,Waiting
17,I26,Non Food Flow Fail,On,1.000000,2023/03/29 08:46:49,Occurred,Waiting
17,I26,Non Food Flow Fail,On,0.000000,2023/03/29 08:46:52,Cleared,Waiting
17,I40,KS02-02 Supply Flow Fail,On,0.000000,2023/03/29 08:46:52,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/03/29 08:46:52,Cleared,Waiting
13,I40,Fire Alarm Active,On,0.000000,2023/03/29 08:49:13,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/03/29 08:49:28,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/29 08:50:31,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/29 08:51:15,Occurred,Waiting
17,I40,KS02-02 Supply Flow Fail,On,1.000000,2023/03/29 08:51:16,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/03/29 08:51:16,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/03/29 09:01:27,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/29 09:02:10,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/29 09:15:02,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/29 14:02:03,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/03/29 21:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/03/29 22:05:00,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/29 22:05:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/29 22:40:07,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/03/29 23:10:02,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/30 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/30 00:02:14,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/30 04:01:18,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/30 04:02:02,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/03/30 05:02:22,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/03/30 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/03/30 08:05:01,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/03/30 09:01:26,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/30 09:15:02,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/03/30 12:02:11,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/30 14:07:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/03/30 21:02:01,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/30 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/03/30 22:05:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/30 22:35:08,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/03/30 23:10:02,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/03/31 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/03/31 00:02:14,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/31 03:52:02,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/31 03:56:18,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/03/31 05:02:22,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/03/31 07:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/03/31 08:05:02,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/31 09:15:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/31 11:01:25,Occurred,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/03/31 13:27:07,Occurred,Waiting
17,I26,Non Food Flow Fail,On,1.000000,2023/03/31 13:28:09,Occurred,Waiting
17,I39,KS02-01 Supply Flow Fail,On,1.000000,2023/03/31 13:29:08,Occurred,Waiting
17,I38,KS01 Supply Flow Fail,On,1.000000,2023/03/31 13:29:08,Occurred,Waiting
17,I33,AHU31 Supply Flow Fail,On,1.000000,2023/03/31 13:29:08,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/31 13:34:08,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/31 13:34:13,Cleared,Waiting
13,I40,Fire Alarm Active,On,1.000000,2023/03/31 13:35:07,Occurred,Waiting
14,I47,KS05 Supply Flow Fail,On,1.000000,2023/03/31 13:36:10,Occurred,Waiting
13,I40,Fire Alarm Active,On,0.000000,2023/03/31 13:37:31,Cleared,Waiting
17,I26,Non Food Flow Fail,On,0.000000,2023/03/31 13:37:33,Cleared,Waiting
17,I33,AHU31 Supply Flow Fail,On,0.000000,2023/03/31 13:37:33,Cleared,Waiting
14,I47,KS05 Supply Flow Fail,On,0.000000,2023/03/31 13:37:35,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/03/31 13:37:44,Cleared,Waiting
17,I39,KS02-01 Supply Flow Fail,On,0.000000,2023/03/31 13:37:47,Cleared,Waiting
17,I38,KS01 Supply Flow Fail,On,0.000000,2023/03/31 13:37:53,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/03/31 13:38:48,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/03/31 13:39:33,Occurred,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/03/31 15:38:52,Occurred,Waiting
17,I26,Non Food Flow Fail,On,1.000000,2023/03/31 15:39:54,Occurred,Waiting
17,I39,KS02-01 Supply Flow Fail,On,1.000000,2023/03/31 15:40:53,Occurred,Waiting
17,I33,AHU31 Supply Flow Fail,On,1.000000,2023/03/31 15:40:53,Occurred,Waiting
17,I38,KS01 Supply Flow Fail,On,1.000000,2023/03/31 15:40:53,Occurred,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/03/31 15:42:08,Cleared,Waiting
17,I39,KS02-01 Supply Flow Fail,On,0.000000,2023/03/31 15:42:09,Cleared,Waiting
17,I33,AHU31 Supply Flow Fail,On,0.000000,2023/03/31 15:42:09,Cleared,Waiting
17,I26,Non Food Flow Fail,On,0.000000,2023/03/31 15:42:10,Cleared,Waiting
17,I38,KS01 Supply Flow Fail,On,0.000000,2023/03/31 15:42:30,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/03/31 21:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/03/31 22:05:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/03/31 22:10:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/03/31 22:45:07,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/03/31 23:10:01,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/04/01 02:52:00,Occurred,Waiting
13,I40,Fire Alarm Active,On,1.000000,2023/04/01 02:53:01,Occurred,Waiting
17,I39,KS02-01 Supply Flow Fail,On,1.000000,2023/04/01 02:54:02,Occurred,Waiting
17,I38,KS01 Supply Flow Fail,On,1.000000,2023/04/01 02:54:02,Occurred,Waiting
13,I40,Fire Alarm Active,On,0.000000,2023/04/01 02:55:59,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/04/01 02:56:10,Cleared,Waiting
17,I39,KS02-01 Supply Flow Fail,On,0.000000,2023/04/01 02:56:18,Cleared,Waiting
17,I38,KS01 Supply Flow Fail,On,0.000000,2023/04/01 02:56:24,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/01 04:01:18,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/01 04:02:02,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/01 05:02:22,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/01 07:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/01 08:05:01,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/01 13:56:25,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/01 14:02:10,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/01 21:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/01 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/01 22:05:02,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/01 23:10:01,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/02 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/02 00:02:11,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/02 00:05:07,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/02 04:01:18,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/02 04:07:03,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/02 05:02:24,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/02 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/02 08:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/02 21:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/02 22:05:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/02 22:10:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/02 23:05:07,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/02 23:10:02,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/03 03:57:03,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/03 04:01:17,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/03 05:02:21,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/03 07:02:01,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/03 07:46:25,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/03 07:47:10,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/03 08:05:01,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/03 09:25:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/03 21:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/03 22:05:01,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/03 22:05:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/03 22:35:06,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/04 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/04 00:02:11,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/04 03:57:03,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/04 04:01:18,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/04 05:02:21,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/04 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/04 08:05:02,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/04 09:01:26,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/04 09:02:10,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/04 21:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/04 22:00:02,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/04 22:05:00,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/04 22:40:08,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/04 23:10:01,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/05 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/05 00:02:13,Cleared,Waiting
19,I46,HWS Cylinder 2 Pump Flow Fail,On,0.000000,2023/04/05 01:57:33,Cleared,Waiting
19,I46,HWS Cylinder 2 Pump Flow Fail,On,1.000000,2023/04/05 03:41:44,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/05 03:56:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/05 04:02:03,Occurred,Waiting
19,I46,HWS Cylinder 2 Pump Flow Fail,On,0.000000,2023/04/05 04:40:28,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/05 05:02:23,Occurred,Waiting
19,I46,HWS Cylinder 2 Pump Flow Fail,On,1.000000,2023/04/05 05:21:28,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/05 07:02:02,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/05 07:15:29,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/05 07:37:31,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/05 08:05:02,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/05 09:01:26,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/05 09:02:11,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/05 13:41:39,Cleared,Waiting
19,I46,HWS Cylinder 2 Pump Flow Fail,On,0.000000,2023/04/05 18:10:18,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/05 19:15:35,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/05 19:37:39,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/05 21:02:03,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/05 22:05:02,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/05 22:05:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/05 22:40:07,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/05 23:10:02,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I77,AHU CHW CT Duty Pump Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I70,Chiller 3 Shunt Pump 1+2 Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I69,Chiller 3 Duty Shunt Pump Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I66,Chiller 2 Shunt Pump 1+2 Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I63,Chiller 2 Duty Shunt Pump Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I45,Chiller 1 Shunt Pump 1+2 Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I44,Chiller 1 Duty Shunt Pump Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I59,AHU LPHW CT Pump 1+2 Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I58,AHU LPHW CT Duty Pump Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I56,East LPHW CT Duty Pump Fail,On,0.000000,2023/04/06 00:00:00,Cleared,Waiting
19,I66,Chiller 2 Shunt Pump 1+2 Fail,On,1.000000,2023/04/06 00:01:13,Occurred,Waiting
